genus,dbh.min,dbh.q.025,dbh.q.25,dbh.median,dbh.q.75,dbh.q.975,dbh.max,dbh.mean,dbh.sd,dbh.n,dbh.cv,dbh.se,H.min,H.q.025,H.q.25,H.median,H.q.75,H.q.975,H.max,H.mean,H.sd,H.n,H.cv,H.se,wd.min,wd.q.025,wd.q.25,wd.median,wd.q.75,wd.q.975,wd.max,wd.mean,wd.sd,wd.n,wd.cv,wd.se,agb.min,agb.q.025,agb.q.25,agb.median,agb.q.75,agb.q.975,agb.max,agb.mean,agb.sd,agb.n,agb.cv,agb.se,n,n.sp,n.family,n.order
Sabal,36.60563691113593,36.60563691113593,36.60563691113593,39.470425886790046,36.60563691113593,40.32986257948628,40.42535554534142,38.515496228238675,1.7865098053841286,5,4.638418248066867,0.7989514734617662,14,14,14,14,14,14,14,14,0,5,0,0,0.5517604166666666,0.5517604166666666,0.5517604166666666,0.5517604166666666,0.5517604166666666,0.5517604166666666,0.5517604166666666,0.5517604166666666,0,5,0,0,1.9458799724789544,1.997245908591518,2.670915432829754,2.990140186154234,2.670915432829754,4.555181967919976,4.858788307022895,3.1038776486361175,0.6429325032680739,100,20.71384816184963,0.0642932503268074,1,1,1,1
Salix,3.183098861837907,3.183098861837907,3.183098861837907,3.183098861837907,3.183098861837907,23.682255532074016,57.932399285449904,6.777444802905967,7.645496853053964,137,112.80795455207253,0.6531988783456051,3,3,3,3,3,8,11,4.029197080291971,1.7861460558791347,137,44.330074212942286,0.15260075606409282,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0,137,0,0,1.5032574805631176,1.6022309075097727,1.8854319721651955,2.0379217350852197,1.8854319721651955,2.7478938634738235,2.953223680516991,2.107889133823802,0.2943000650258939,100,13.961837949798662,0.02943000650258939,1,1,1,1
Santalum,2.5464790894703255,2.5464790894703255,3.819718634205488,5.092958178940651,3.819718634205488,14.642254764454371,167.4310001326739,6.171113425608679,3.802339984002901,37094,61.61513687666278,0.01974236207634108,2,2,3,4,3,8,20,4.112147517118672,1.5347542067020117,37094,37.32245013859313,0.007968691220241924,0.7213333333333334,0.7213333333333334,0.7213333333333334,0.7213333333333334,0.7213333333333334,0.7213333333333334,0.7213333333333334,0.7213333333333334,0,37094,0,0,428.6830628056861,430.71140380320526,436.2121331268257,440.26830302562587,436.2121331268257,450.78803418863663,457.3566203257017,440.62499976249387,5.898835729365182,100,1.338742861286758,0.5898835729365182,1,1,1,1
Sapindus,2.5464790894703255,3.183098861837907,5.729577951308232,10.822536130248883,5.729577951308232,46.536905360070065,120.95775674984046,14.779437536531178,12.579022880513776,833,85.11164818973312,0.43583731095310607,2,2,4,5,4,12,15,5.819927971188475,2.6532339654796457,833,45.58877667583633,0.09192910831217631,0.6866166666666667,0.6866166666666667,0.6866166666666667,0.6866166666666667,0.6866166666666667,0.6866166666666667,0.6866166666666667,0.6866166666666667,0,833,0,0,92.76029128008945,94.506120369251,99.29312585185905,101.6198600463063,99.29312585185905,109.11714010218137,113.78715656811171,101.73269206114131,3.8920427453702415,100,3.8257542059647114,0.38920427453702416,1,1,1,1
Saraca,2.5464790894703255,2.5464790894703255,3.819718634205488,6.366197723675814,3.819718634205488,30.907889948446044,66.84507609859604,8.97267135024152,7.77116449408168,1597,86.60926262358313,0.19446150555042152,2,2,3,4,3,10,19,4.3819661865998745,2.1644485406383485,1597,49.39446012288429,0.0541620142283044,0.5358333333333334,0.5358333333333334,0.5358333333333334,0.5358333333333334,0.5358333333333334,0.5358333333333334,0.5358333333333334,0.5358333333333334,0,1597,0,0,46.40523959674736,47.42921029628601,49.23130255512139,50.35137484987327,49.23130255512139,54.954598039337306,56.53493567209047,50.58794689622778,1.9536697356339676,100,3.8619273077865275,0.19536697356339677,1,1,1,1
Schinus,8.594366926962348,8.594366926962348,8.594366926962348,8.594366926962348,8.594366926962348,8.594366926962348,8.594366926962348,8.594366926962348,NA,1,NA,NA,7,7,7,7,7,7,7,7,NA,1,NA,NA,0.5866666666666667,0.5866666666666667,0.5866666666666667,0.5866666666666667,0.5866666666666667,0.5866666666666667,0.5866666666666667,0.5866666666666667,NA,1,NA,NA,0.004733629971731729,0.006450235264222086,0.012934196897758914,0.016896275100306446,0.012934196897758914,0.04811572789772653,0.08046450541962843,0.01967050742876438,0.011615367338664776,100,59.049657873489885,0.0011615367338664777,1,1,1,1
Schleichera,2.5464790894703255,3.183098861837907,3.9788735772973833,14.642254764454371,3.9788735772973833,39.21577797784302,40.74366543152521,16.660474893875,12.377174268668108,47,74.290645059694,1.805396419467233,3,3,3,6,3,13,14,7.042553191489362,3.8727444869549026,47,54.99063168787928,0.5648978416631949,0.89675,0.89675,0.89675,0.89675,0.89675,0.89675,0.89675,0.89675,0,47,0,0,8.65487152900135,8.85118430647775,9.655680948637759,10.287268606124947,9.655680948637759,12.193697763773304,12.971635604604328,10.328963023828646,0.8823227012699838,100,8.542219574554471,0.08823227012699839,1,1,1,1
Semecarpus,3.183098861837907,3.2785918276930444,5.092958178940651,8.276057040778557,5.092958178940651,70.5693017669462,93.26479665185067,14.42604427572576,17.396485256221904,53,120.59082118231406,2.3895910255196946,2,2.3,4,5,4,16.799999999999983,18,5.886792452830188,3.3262382157076864,53,56.503405587342115,0.456893957137289,0.42500000000000004,0.42500000000000004,0.42500000000000004,0.42500000000000004,0.42500000000000004,0.42500000000000004,0.42500000000000004,0.42500000000000004,0,53,0,0,5.127681130081583,5.585885706348138,7.1281634349770915,8.399830395211948,7.1281634349770915,12.37560528384866,13.30750546770711,8.588582482634415,1.8838296972065205,100,21.93411661371953,0.18838296972065205,1,1,1,1
Senna,2.5464790894703255,3.183098861837907,11.140846016432674,17.188733853924695,11.140846016432674,50.61127190322272,317.67326641142313,19.26457111010722,12.647321191086622,24166,65.65067614949997,0.08135723166295361,2,2,5,7,5,13,25,7.414011421004718,2.9421683980332585,24166,39.683893522173015,0.018926274768676705,0.6028571428571429,0.66,0.66,0.66,0.66,0.66,0.66,0.659385204715007,0,24166,0,0,4203.436369036199,4218.728943319342,4271.11318766115,4300.123517483571,4271.11318766115,4368.416939951586,4453.713562264155,4296.5936470930865,40.28869909800041,100,0.9376893047649089,4.028869909800041,2,2,1,1
Sesbania,2.5464790894703255,3.183098861837907,4.7746482927568605,7.957747154594767,4.7746482927568605,20.45936793446315,27.69296009798979,8.965728460843438,5.053338004025789,150,56.36282680314861,0.4126033202559196,2,2,3,5,3,9.275000000000006,11,5.253333333333333,2.1742441922668814,150,41.387897060917794,0.1775262949087874,0.448,0.448,0.448,0.448,0.448,0.448,0.448,0.448,0,150,0,0,2.3154330522060325,2.497974396448032,2.6580704205644072,2.760404289871509,2.6580704205644072,3.0858101323786427,3.1293420697332177,2.763141181569707,0.15879647629487728,100,5.746954855367432,0.01587964762948773,1,1,1,1
Shorea,8.276057040778557,8.276057040778557,8.276057040778557,8.276057040778557,8.276057040778557,8.276057040778557,8.276057040778557,8.276057040778557,NA,1,NA,NA,4,4,4,4,4,4,4,4,NA,1,NA,NA,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,NA,1,NA,NA,7.344838273154614e-4,0.002745609177852334,0.007990581414260265,0.01011272156621159,0.007990581414260265,0.022728963839061866,0.05986655172152928,0.011552809277072687,0.006829686154406306,100,59.11710295399985,6.829686154406306e-4,1,1,1,1
Simarouba,2.5464790894703255,2.5464790894703255,3.819718634205488,6.366197723675814,3.819718634205488,28.520565802067615,48.70141258611997,9.414627018282117,8.033801860055757,104,85.33319317329345,0.7877790856300446,2,2,3,4,3,10.849999999999994,14,4.625,2.282000059562808,104,49.340541828385035,0.22376851603328185,0.5571777777777778,0.5571777777777778,0.5571777777777778,0.5571777777777778,0.5571777777777778,0.5571777777777778,0.5571777777777778,0.5571777777777778,0,104,0,0,2.916724103839064,3.230506351263287,3.6725677150987606,3.9873283121263245,3.6725677150987606,5.168433543309803,5.525859614619405,4.042221402391384,0.5161895717454669,100,12.769948015219759,0.05161895717454669,1,1,1,1
Solanum,3.5014087480216975,3.5014087480216975,4.138028520389279,5.092958178940651,4.138028520389279,16.886339462050092,18.46197339865986,7.002817496043395,5.275372192913228,7,75.33213875549124,1.9939032708219793,2,2,2.5,3,2.5,4.85,5,3.2857142857142856,1.1126972805283737,7,33.864699842167894,0.420560041253707,0.41185714285714287,0.41185714285714287,0.41185714285714287,0.41185714285714287,0.41185714285714287,0.41185714285714287,0.41185714285714287,0.41185714285714287,0,7,0,0,0.021524651268517755,0.022124990325638718,0.03162841323733716,0.039606041505090075,0.03162841323733716,0.07094968072802083,0.0743606161703425,0.040900743642292445,0.01218269937833429,100,29.78600947914565,0.0012182699378334289,2,2,1,1
Soymida,5.729577951308232,6.3980287122941935,12.414085561167838,19.098593171027442,12.414085561167838,29.984791278513082,30.557749073643905,18.46197339865986,12.426322218215764,3,67.307659641183207,7.1743404777238995,3,3.0999999999999996,4,5,4,11.650000000000002,12,6.666666666666667,4.725815626252608,3,70.88723439378911,2.728450923957483,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0,3,0,0,0.30103553666599786,0.3475727554098429,0.5116196973509055,0.661785722964893,0.5116196973509055,1.1645205742482854,1.7831282973315632,0.6956723421610499,0.24694293234498127,100,35.49701740015608,0.02469429323449813,1,1,1,1
Spathodea,2.5464790894703255,3.183098861837907,10.185916357881302,20.053522829578814,10.185916357881302,71.9380342775367,240.64227395494575,23.42209523667956,18.521481009755757,18305,79.07696054770828,0.13689602695415998,2,2,5,8,5,15,25,8.218956569243376,3.7029125726188172,18305,45.05331718719255,0.02736897870548896,0.35050000000000003,0.35050000000000003,0.35050000000000003,0.35050000000000003,0.35050000000000003,0.35050000000000003,0.35050000000000003,0.35050000000000003,0,18305,0,0,3456.671971038257,3479.346006918282,3515.8599906616837,3534.2611680378077,3515.8599906616837,3610.0526933916035,3623.6291870820874,3539.0552524714403,34.892967668843646,100,0.9859401783703919,3.4892967668843644,1,1,1,1
Spondias,2.5464790894703255,2.8170424927265474,8.355634512324505,11.140846016432674,8.355634512324505,43.26627127953172,62.70704757820676,15.3282674501953,11.819695819471798,58,77.11044876974144,1.552002095541817,2,2.425,4,5.5,4,12,16,6.206896551724138,3.1442435326512927,58,50.6572569149375,0.4128594023146938,0.2944,0.2944,0.2944,0.2944,0.2944,0.2944,0.2944,0.2944,0,58,0,0,2.445244508393068,2.553225558757709,3.0658955347440817,3.3363570497120882,3.0658955347440817,4.194222224399127,4.301288774902999,3.3408144294595954,0.4273778004793144,100,12.792623161306397,0.04273778004793144,1,1,1,1
Sreculia,3.183098861837907,4.520000383809828,9.867606471697512,12.414085561167836,9.867606471697512,40.90282037461709,45.200003838098276,17.139763102204114,11.562469625343754,13,67.4599150314794,3.206852085013216,3,3,5,6,5,14.499999999999996,16,7.153846153846154,3.6479709850398083,13,50.99314280163172,1.011765110612762,0.48873153604215047,0.48873153604215047,0.48873153604215047,0.48873153604215047,0.48873153604215047,0.48873153604215047,0.48873153604215047,0.48873153604215047,0,13,0,0,0.8342621093971427,1.0702748249940988,1.4146108039709024,1.6159919787805515,1.4146108039709024,2.584354874546202,4.512884363950325,1.6897609287572142,0.45846157230260887,100,27.131741804433737,0.045846157230260885,1,1,1,1
Sterculia,2.5464790894703255,3.183098861837907,7.321127382227186,14.642254764454371,7.321127382227186,57.29577951308232,213.26762374313975,18.358539778080345,15.409182122262612,3259,83.93468276088495,0.26992145600887,2,2,5,7,5,15,24,7.765879104019638,3.8113254767358042,3259,49.07783685124653,0.06676269472588794,0.255,0.448,0.448,0.448,0.448,0.448,0.448,0.44788155876035596,0,3259,0,0,507.57201343155987,515.6108829739032,529.6369175852694,535.167949413818,529.6369175852694,558.0289673386559,566.8263963790828,536.9264163791998,11.953999932087465,100,2.2263758249594208,1.1953999932087465,2,2,1,1
Stereospermum,2.5464790894703255,3.206972103301691,6.604930138313657,10.185916357881302,6.604930138313657,48.69345483896535,73.21127382227186,14.28777330029515,13.13057390785901,44,91.90077160300244,1.9795084970181351,2,3,3,6,3,13.924999999999997,17,6.363636363636363,3.4174035369649993,44,53.702055580878564,0.5151929676975611,0.65975,0.65975,0.65975,0.65975,0.65975,0.65975,0.65975,0.65975,0,44,0,0,3.9941384487392666,4.20715099137997,4.691884199182093,5.415242116822299,4.691884199182093,7.167981425977384,8.806386101613926,5.431043000612925,0.8415472232020845,100,15.495130918814509,0.08415472232020846,1,1,1,1
Streblus,3.183098861837907,3.183098861837907,5.570423008216337,8.753521870054243,5.570423008216337,20.260424255598263,24.19155134996809,9.53338109120453,4.994070746690422,20,52.38509505612796,1.1167081674042916,3,3,3.75,6,3.75,8.524999999999999,9,5.65,2.084403234046921,20,36.8920926379986,0.4660867323849319,0.6214999999999999,0.6214999999999999,0.6214999999999999,0.6214999999999999,0.6214999999999999,0.6214999999999999,0.6214999999999999,0.6214999999999999,0,20,0,0,0.40227302831320666,0.42331139726242506,0.5234044030433487,0.5803412925676459,0.5234044030433487,0.7698067001364359,0.9316064087168329,0.5864969857499914,0.0937114363887747,100,15.978161638621186,0.00937114363887747,1,1,1,1
Strychnos,3.183098861837907,3.2308453447654752,3.660563691113593,4.138028520389279,3.660563691113593,26.515213519109768,27.69296009798979,11.671362493405658,13.883323269866162,3,118.95203561461025,8.015540427103824,2,2.1,3,4,3,7.800000000000001,8,4.666666666666667,3.0550504633038935,3,65.46536707079771,1.763834207376394,0.6898055555555556,0.6898055555555556,0.6898055555555556,0.6898055555555556,0.6898055555555556,0.6898055555555556,0.6898055555555556,0.6898055555555556,0,3,0,0,0.08683776674204643,0.10385447635879115,0.15410810387289184,0.21808316719490234,0.15410810387289184,0.4420812450500733,0.5537878776557067,0.2343641332712977,0.09839804884516914,100,41.98511413487681,0.009839804884516915,1,1,1,1
Swietenia,2.5464790894703255,2.5464790894703255,4.7746482927568605,9.549296585513721,4.7746482927568605,38.833806114422465,175.0704374010849,11.876021811944671,11.771356461550779,15141,99.11868341056244,0.09566415319086732,2,2,3,6,3,13,24,5.9503995773066505,2.910711667218197,15141,48.916238807204316,0.023654943059172543,0.5195454545454545,0.5195454545454545,0.5195454545454545,0.5195454545454545,0.5195454545454545,0.63,0.63,0.527584613721923,0,15141,0,0,1291.2540899552907,1303.5147454177309,1335.1066895087886,1349.7259570433912,1335.1066895087886,1422.2954663645048,1438.0290292067396,1354.432780654461,30.44231994442075,100,2.247606553771612,3.044231994442075,2,2,1,1
Syagrus,3.183098861837907,3.183098861837907,3.819718634205488,4.138028520389279,3.819718634205488,21.93950890521777,23.8732414637843,6.343461303234115,5.494831811302136,28,86.62198047146094,1.0384256049165745,2,2,2,2,2,9.974999999999998,12,3,2.2933074933944773,28,76.44358311314924,0.4333943790944777,0.5517604166666666,0.5517604166666666,0.5517604166666666,0.5517604166666666,0.5517604166666666,0.5517604166666666,0.5517604166666666,0.5517604166666666,0,28,0,0,0.23366945259703686,0.2491539919339198,0.3584336881618014,0.4339233937936722,0.3584336881618014,0.6781827120765205,0.8862716131339294,0.4383034704321606,0.11725986639040507,100,26.75312296176633,0.011725986639040507,1,1,1,1
Syzygium,2.5464790894703255,3.183098861837907,7.002817496043395,15.278874536821952,7.002817496043395,56.65915974071474,197.3521294339502,19.486896950375144,15.549220803410137,28041,79.79321101254553,0.092856408498097745,2,2,4,7,4,14,25,7.112692129381976,3.379017094037222,28041,47.506865650472434,0.020178721208792872,0.5615,0.6726666666666666,0.6726666666666666,0.6726666666666666,0.6726666666666666,0.7,0.7,0.6738761789284737,0,28041,0,0,6328.623988567326,6329.889617730135,6384.215183576877,6416.994369540473,6384.215183576877,6543.926880177451,6581.26041451035,6421.438305290506,55.127758501947746,100,0.8584954940161769,5.512775850194775,5,5,1,1
Tabebuia,2.5464790894703255,3.183098861837907,7.002817496043395,13.36901521971921,7.002817496043395,46.88704623487214,214.22255340169113,15.695990051223578,12.476525486353385,8869,79.48861744710891,0.13248183370728644,2,2,4,6,4,14,24,6.34468372984553,3.1172997477617352,8869,49.132468701282775,0.03310100935155808,0.531,0.531,0.76,0.7623228395061729,0.76,0.7623228395061729,1.0433333333333334,0.74661788613133,0,8869,0,0,1405.7539565445234,1411.3991231493505,1440.1850691236145,1449.870849760247,1440.1850691236145,1497.3389051098625,1513.0592328298285,1454.4216735284851,22.841900330419044,100,1.5705142976179447,2.2841900330419045,7,7,1,1
Tabernaemontana,3.819718634205488,3.819718634205488,3.819718634205488,3.819718634205488,3.819718634205488,3.819718634205488,3.819718634205488,3.819718634205488,NA,1,NA,NA,2,2,2,2,2,2,2,2,NA,1,NA,NA,0.5260714285714285,0.5260714285714285,0.5260714285714285,0.5260714285714285,0.5260714285714285,0.5260714285714285,0.5260714285714285,0.5260714285714285,NA,1,NA,NA,2.925501551879207e-4,4.227085973524747e-4,6.656092558642636e-4,8.936537136838415e-4,6.656092558642636e-4,0.0017504678377437922,0.0023496613921992096,9.43217432828487e-4,3.717464682617088e-4,100,39.41259515814171,3.717464682617088e-5,1,1,1,1
Tamarindus,2.5464790894703255,2.5464790894703255,7.002817496043395,13.36901521971921,7.002817496043395,85.94366926962348,278.52115041081686,21.85712269176738,22.90767413487924,14948,104.8064489453937,0.18736542477106008,2,2,4,6,4,14,25,6.841249665507092,3.4166551153787124,14948,49.94197379764039,0.02794535286384378,0.9784,0.9784,0.9784,0.9784,0.9784,0.9784,0.9784,0.9784,0,14948,0,0,8183.366561080235,8257.418667029382,8402.539024398699,8461.938579651574,8402.539024398699,8658.318967053103,8699.162826234824,8467.920692868087,112.27179794145594,100,1.3258484817413834,11.227179794145595,1,1,1,1
Taxodium,54.43099053742821,54.43099053742821,54.43099053742821,54.43099053742821,54.43099053742821,54.43099053742821,54.43099053742821,54.43099053742821,NA,1,NA,NA,11,11,11,11,11,11,11,11,NA,1,NA,NA,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,NA,1,NA,NA,0.2558242578651867,0.3430818366614093,0.521208147358387,0.6455185219543195,0.521208147358387,1.48892161898817,1.7551717947301615,0.7209056558351822,0.2959862022746552,100,41.05755030202251,0.02959862022746552,1,1,1,1
Tecoma,2.5464790894703255,2.5464790894703255,3.183098861837907,3.819718634205488,3.183098861837907,14.32394487827058,144.83099821362475,5.153619723010412,3.1549000792800497,67769,61.21716868619015,0.012119091665795565,2,2,2,3,2,7,24,3.2597057651728667,1.398575818968981,67769,42.90497117597399,0.005372426424204872,0.46599999999999997,0.46599999999999997,0.46599999999999997,0.46599999999999997,0.46599999999999997,0.46599999999999997,0.8116,0.466866945063377,0,67769,0,0,319.3541521110348,321.5223189421904,325.61075471610354,327.90803640887754,325.61075471610354,332.15426439532195,332.7141697492159,327.5036889917705,2.936537808756388,100,0.8966426661625106,0.2936537808756388,2,2,1,1
Tectona,2.5464790894703255,3.183098861837907,7.957747154594767,11.459155902616464,7.957747154594767,27.69296009798979,182.07325489712827,12.327216472517138,6.818353074016676,16665,55.31137616685669,0.052817376743319655,2,3,4,6,4,12,22,5.863846384638464,2.4336375369948824,16665,41.502409465744016,0.018851817917434656,0.6014444444444444,0.6014444444444444,0.6014444444444444,0.6014444444444444,0.6014444444444444,0.6014444444444444,0.6014444444444444,0.6014444444444444,0,16665,0,0,822.2906358068948,826.9275072922891,834.8633016124593,838.9126241294169,834.8633016124593,855.4442588924876,865.4970637547627,839.4724146733213,7.595321809739396,100,0.9047732453120687,0.7595321809739396,1,1,1,1
Terminalia,2.5464790894703255,3.183098861837907,8.91267681314614,14.32394487827058,8.91267681314614,38.197186342054884,181.1183252385769,15.624784946002741,9.409051178919107,36801,60.2187563632753,0.04904740343472283,2,2,5,7,5,13,23,6.876416401728214,2.860801146698721,36801,41.60308188985953,0.014912754253375095,0.478,0.478,0.478,0.478,0.478,0.8214999999999999,0.88,0.5284011717694904,0,36801,0,0,3006.3729985522345,3020.8555335739493,3046.6583923588505,3057.5272106245197,3046.6583923588505,3102.052357945108,3123.2114236141906,3059.231519935821,20.87603199492954,100,0.6823946425397543,2.0876031994929543,6,6,1,1
Theobroma,3.183098861837907,3.183098861837907,3.183098861837907,6.525352666767709,3.183098861837907,18.406269168577698,19.098593171027442,8.833099341600192,7.534267923004846,4,85.2958585841054,3.767133961502423,3,3.075,3.75,4.5,3.75,6.85,7,4.75,1.707825127659933,4,35.954213213893325,0.8539125638299665,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0,4,0,0,0.026366579394142185,0.0365535261248328,0.05354028987934216,0.06446539916761167,0.05354028987934216,0.13174472642189794,0.14397634483927052,0.07255016076856552,0.026580151496809812,100,36.63692983617266,0.0026580151496809813,1,1,1,1
Thespesia,2.5464790894703255,3.183098861837907,6.366197723675814,11.140846016432674,6.366197723675814,41.061975317709,95.811275741321,13.672993883450827,10.40085257109648,2843,76.06858205125947,0.19506552035221236,2,2,4,6,4,14,24,6.098487513190292,3.122551031756043,2843,51.20205665752931,0.05856270316997843,0.6266666666666667,0.6266666666666667,0.6266666666666667,0.6266666666666667,0.6266666666666667,0.6266666666666667,0.6266666666666667,0.6266666666666667,0,2843,0,0,248.8700831988429,250.16464497698922,257.98374705591056,261.24473211770425,257.98374705591056,271.283892325192,273.40452822894065,261.0836791827614,5.296169369084304,100,2.028533298466707,0.5296169369084305,1,1,1,1
Thrinax,4.138028520389279,4.233521486244416,5.092958178940651,5.729577951308232,5.092958178940651,10.822536130248885,11.140846016432674,6.81183156433312,2.7985938425489167,5,41.08430773894069,1.251569214670344,2,2,2,2,2,3.9000000000000004,4,2.6,0.8944271909999159,5,34.40104580768907,0.39999999999999997,0.5517604166666666,0.5517604166666666,0.5517604166666666,0.5517604166666666,0.5517604166666666,0.5517604166666666,0.5517604166666666,0.5517604166666666,0,5,0,0,0.008927053719995439,0.014757746179457094,0.022254029923814693,0.02590395401604088,0.022254029923814693,0.04731230062092385,0.0547532422158286,0.027772262338532694,0.008283874682757039,100,29.827871355167044,8.283874682757039e-4,1,1,1,1
Tilia,7.957747154594767,8.602324674116941,14.403522349816527,20.84929754503829,14.403522349816527,33.09627041595964,33.74084793548181,20.84929754503829,18.231405402181398,2,87.44373935284023,12.891550390443522,4,4.1,5,6,5,7.9,8,6,2.8284271247461903,2,47.14045207910317,2,0.422,0.422,0.422,0.422,0.422,0.422,0.422,0.422,0,2,0,0,0.09071053620884079,0.11099988301138189,0.16946715029428075,0.21221734536558412,0.16946715029428075,0.4170160228464736,0.5521025793321193,0.22833406735861944,0.08436647120263525,100,36.94870072547258,0.008436647120263525,1,1,1,1
Trema,2.5464790894703255,3.183098861837907,4.138028520389279,7.321127382227186,4.138028520389279,31.194368846011486,74.48451336700703,9.998989411296861,7.837076427746879,1788,78.37868513884561,0.18534049766615354,2,2,3,4,3,11,15,4.861297539149888,2.3085449635530253,1788,47.48824660415105,0.05459521498536918,0.3453333333333333,0.3453333333333333,0.3453333333333333,0.3453333333333333,0.3453333333333333,0.3453333333333333,0.3453333333333333,0.3453333333333333,0,1788,0,0,39.00219628421765,39.437250100986624,41.0101274757111,41.5311649595824,41.0101274757111,43.125826106314975,43.30469714375128,41.491453937942055,0.9006632889479018,100,2.1707200000631603,0.09006632889479019,1,1,1,1
Trewia,3.183098861837907,3.183098861837907,5.252113122032546,10.663381187156988,5.252113122032546,29.42774897769143,35.01408748021697,11.504628743499863,8.451119079237017,14,73.45842501881614,2.2586565806666696,3,3,3.25,5,3.25,9.349999999999998,10,5.357142857142857,2.169974932756415,14,40.50619874478642,0.5799501954473091,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0,14,0,0,0.35261728950884086,0.36992693135534727,0.44080892953138295,0.5108118619596504,0.44080892953138295,0.8109945619278502,1.1485344392750394,0.5380147244194402,0.13299303555660014,100,24.719218549289703,0.013299303555660013,1,1,1,1
Trichilia,7.321127382227186,7.5598597968650285,8.91267681314614,10.185916357881302,8.91267681314614,11.459155902616464,11.459155902616464,9.776660789930714,1.5010630005015926,7,15.353534634725017,0.5673484859382338,3,3,3,3,3,3,3,3,0,7,0,0,0.6440929487179488,0.6440929487179488,0.6440929487179488,0.6440929487179488,0.6440929487179488,0.6440929487179488,0.6440929487179488,0.6440929487179488,0,7,0,0,0.05237183763273904,0.05515499613118538,0.06646339009175835,0.07490164531535068,0.06646339009175835,0.10828957924915911,0.11305162691384887,0.07672872143802856,0.013509756010396534,100,17.607169463012557,0.0013509756010396533,1,1,1,1
Triplaris,8.594366926962348,8.594366926962348,8.594366926962348,10.185916357881302,8.594366926962348,12.636902481496492,12.732395447351628,10.140443516997903,1.7183680573246947,7,16.945689352189405,0.6494820772226177,3,3.15,4,4,4,6,6,4.428571428571429,1.1338934190276817,7,25.60404494578636,0.42857142857142855,0.4855,0.4855,0.4855,0.4855,0.4855,0.4855,0.4855,0.4855,0,7,0,0,0.06958039459693692,0.07341081762160373,0.08788001604609028,0.10005290243475529,0.08788001604609028,0.14397346798556926,0.14989532414921553,0.1026545905889281,0.01808982325480884,100,17.62203049179559,0.0018089823254808838,1,1,1,1
Vitex,2.5464790894703255,2.5464790894703255,3.183098861837907,4.45633840657307,3.183098861837907,20.053522829578814,98.6760647169751,6.5148078583678215,5.619849073056901,7773,86.26269868939562,0.06374267991507339,2,2,2,3,2,7,25,3.279814743342339,1.6244244767779537,7773,49.527933858927724,0.018424902185699546,0.5651706666666667,0.67,0.67,0.67,0.67,0.67,0.67,0.6699595409751705,0,7773,0,0,124.10681400677367,125.42517801971064,130.90265660581704,133.2256922158811,130.90265660581704,141.76459495687044,142.72241750269905,133.31345726617133,3.85621161196293,100,2.8925899088069444,0.385621161196293,3,3,1,1
Washingtonia,3.819718634205488,3.819718634205488,9.310564170875878,25.464790894703256,9.310564170875878,61.19507561883376,79.57747154594767,26.25574273309934,16.850430429673114,66,64.17807563459478,2.074144605231982,2,2,2,5,2,13,13,5.818181818181818,3.674900693201805,66,63.16235566440602,0.45234900552719354,0.5517604166666666,0.5517604166666666,0.5517604166666666,0.5517604166666666,0.5517604166666666,0.5517604166666666,0.5517604166666666,0.5517604166666666,0,66,0,0,12.993608884321109,13.596715462051296,14.736641029702175,15.6167480225546,14.736641029702175,17.739778822970564,18.71044946588691,15.586556425631915,1.1929194469860256,100,7.653515083192354,0.11929194469860256,1,1,1,1
Wodyetia,2.5464790894703255,3.183098861837907,6.366197723675814,9.23098669932993,6.366197723675814,24.82817112233567,214.5408632878749,10.960646187793387,7.3569072956012,6640,67.12110918966086,0.09028409391396687,2,2,3,4,3,9,15,4.3531626506024095,1.8741402039046473,6640,43.05238178144563,0.022999481083367506,0.5517604166666666,0.5517604166666666,0.5517604166666666,0.5517604166666666,0.5517604166666666,0.5517604166666666,0.5517604166666666,0.5517604166666666,0,6640,0,0,206.6318196714819,209.15369945318562,214.18394934279894,216.40952180367026,214.18394934279894,228.8364182851633,231.6043619900871,217.28384180207198,4.591699853474913,100,2.1132265590450947,0.4591699853474913,1,1,1,1
Wrightia,3.183098861837907,4.814437028529834,9.549296585513721,14.642254764454371,9.549296585513721,38.15739760628191,47.7464829275686,16.222700362134354,10.105842484625294,86,62.29445319851614,1.089741020674272,2,3,7,9,7,11.625,12,7.651162790697675,2.2479660969835407,86,29.380711905863905,0.24240441830504478,0.556,0.8,0.8,0.8,0.8,0.8,0.8,0.7943255813953489,0,86,0,0,10.59052939756596,10.868072999291364,11.723278062204194,12.369195953892502,11.723278062204194,14.247269441263018,16.238379943242826,12.401779011871342,0.9429728481724728,100,7.603528874928604,0.09429728481724728,2,2,1,1
